tweet_id	tweet_text	created_at	user_id	screen_name	name	profile_image_url
272562699311915008	.@kootenayborn Hubby is watching a hockey game on the CBC right now from 1976. Russia vs. Philly. #hockey #classics	2012-11-24 23:49:46	19768692	WendyHartley	Wendy Hartley	http://a0.twimg.com/profile_images/2483060858/c8yb4em9221pqs3xv8lz_normal.jpeg
272562840018235392	CBC.	2012-11-24 23:50:19	182985796	Obsession_Guaco	BrendaAlexandraΨ	http://a0.twimg.com/profile_images/2824908440/ca5736a1b701e1efd7e6053556fdd51c_normal.jpeg
272562875548188672	RT @OnewaySpeaker: الأمن المركزى بيضرب طوب على الشباب #CBC	2012-11-24 23:50:28	290010843	shahdtarek97	Shahd Tarek	http://a0.twimg.com/profile_images/2755779168/a1761ce56363b2d4b0889b167c9d2394_normal.jpeg
272562886981849088	CBC gonna win state football next year	2012-11-24 23:50:30	890057671	The_MooreD	Jake Moore	http://a0.twimg.com/profile_images/2872154731/fb34a41aec113fe2bb88111c103c01ae_normal.jpeg
272562935853887488	Watching the Joan Rivers documentary on CBC.  She is a hard worker #joanrivers #CBC	2012-11-24 23:50:42	310587585	missgigglestwit	Miss Giggles	http://a0.twimg.com/profile_images/2865845648/a63223c17650749991f420063ac4aa8d_normal.jpeg
272563072865021952	RT @mnabih123: متصل علي CBC بيقول؛بصلاحيات مرسي لو حب يتجوز مراتي مش حاقدر امنعه!	2012-11-24 23:51:15	515709374	Democracyq8	FMT	http://a0.twimg.com/profile_images/2854175148/7bc77715f00d9aa3f46e26145d3879fe_normal.jpeg
272563089600282624	CBC 3awza tl3'ii elbernamg ba3d ma bassem youssef 3mlhm elgolasha :D !!	2012-11-24 23:51:19	101731354	mohammedatia	©©®Sob7ii®©©	http://a0.twimg.com/profile_images/2807694355/8cac982c6f21324fc9bc8b4e5255dcd6_normal.jpeg
272563158659506176	Hundreds of Montrealers protest Gaza bombings - Montreal - CBC News http://t.co/oBEd88wK	2012-11-24 23:51:35	381084034	SCCFreedom	SyrianCanCouncil	http://a0.twimg.com/profile_images/1562761802/Logo_edit_scc_normal.jpg
272563171817033728	@MichaelDemone Haha. But seriously, no. I don't listen 2 anything except CBC/BBC. So ya, I'm outtadaloop. You got a problem wi' dat? Hit me!	2012-11-24 23:51:38	183114838	C_onfessor	C_onfessor	http://a0.twimg.com/profile_images/2888469390/a565c68caa6ca71699080e918f45325a_normal.jpeg
272563194340442112	فيديو || عماد أديب يرد بقوة علي باسم يوسف بسبب حلقة النقد لـ cbc: *فيديو || عماد أديب يرد بقوة علي باسم يوسف بسب... http://t.co/N4zIMMJO	2012-11-24 23:51:44	270787209	mina_maikl	mina_maikl	http://a0.twimg.com/profile_images/1339544287/images_normal.jpeg
272563304742920192	@HootSuite I saw a special on CBC with you and I have a random question. Where did you get those scarves made? I need some work done. Thanks	2012-11-24 23:52:10	50871559	jeffhoeppner	Jeff Hoeppner	http://a0.twimg.com/profile_images/1535891478/IMG_0172_copy_normal.jpg
272563378214547457	RT @jonelmer: Shawn Brant on Mohawk sovereignty, Tyendinaga tobacco trade (2006). [would that it were always, CBC] http://t.co/Cm5slS0A  ...	2012-11-24 23:52:28	151960940	sumayyaka	sumayya	http://a0.twimg.com/profile_images/2373427289/wah69fnmpf9ml4oyviqa_normal.jpeg
272563539741384705	In Toledo tonight. CBC showing a classic 1976 game between the Flyers and Central Red Army. Nice to see hockey.  #thanksbettman	2012-11-24 23:53:06	556577121	Thomsen500	Mike Thomsen	http://a0.twimg.com/profile_images/2182481997/004t_normal.jpg
272564011814514688	@C_onfessor Oh go on. Surely there's some Canadian music (read Metric) on CBC music thingy. Snicker. Xoxo	2012-11-24 23:54:59	18245205	MichaelDemone	Michael D	http://a0.twimg.com/profile_images/2730668463/af33df768c9bdc3c2d445a1c85b31c5b_normal.jpeg
272564050490179586	#Bobcats keep #Wizards winless with 2OT win: http://t.co/W0hHSPq5  #NBA #CBCSports	2012-11-24 23:55:08	18773470	cbcsports	CBCSports TopStories	http://a0.twimg.com/profile_images/1823465614/cbcsports-600_LG_logo_normal.jpeg
272564270980550657	RT @mnabih123: متصل علي CBC بيقول؛بصلاحيات مرسي لو حب يتجوز مراتي مش حاقدر امنعه!	2012-11-24 23:56:00	443767877	2aywandoctor	Dr Mostafa Elnagar	http://a0.twimg.com/profile_images/1988449674/76838_159494017421211_100000818413243_247447_2193786_n_normal.jpg
272564310084030464	No prison time for man in BC sled dog slaughter - http://t.co/VmrvcRLH: CBC.caNo prison time for man in BC sled d... http://t.co/jX7QBoUf	2012-11-24 23:56:10	31261245	VancouverDog	VancouverDog.net	http://a0.twimg.com/profile_images/138149412/iStock_000006179211XSmall_normal.jpg
272564319135342592	I Miss My CBC People!	2012-11-24 23:56:12	323480219	LoveDaniellee	Danielle♥	http://a0.twimg.com/profile_images/2772562586/efcd8ddf38538aeaf4bfad7e8036679d_normal.jpeg
272564351905460224	هما بيضربوا خرطوش ولا ايه ؟ #CBC	2012-11-24 23:56:20	217841998	OnewaySpeaker	Sa7ar Abd el-Mohsen	http://a0.twimg.com/profile_images/1637399293/me_normal.jpg
272564564762173440	RT @AviationCanada: Canada to consult allies, competitors to replace CF-18s - from @CBC : http://t.co/EAZ8tlDT	2012-11-24 23:57:10	71340858	jimfchow	jimfchow	http://a0.twimg.com/profile_images/396842356/Zoe_computer_cat_normal.JPG
272564568973262848	@MonyChehab بث cBchttp://t.co/4XLWorqa	2012-11-24 23:57:11	280641741	A7MEDNAS7AAT	Ahmed Nashaat Foad	http://a0.twimg.com/profile_images/2303798778/bot46eaxaz7bc43mlril_normal.jpeg
272564737433276416	@Ar_Ar1983 @just4mybabe @Tweet_Charice CBC Canada. Might be a replay of 2010 show, but still a goodie. Canadian audiences r in for a treat!	2012-11-24 23:57:52	842041548	ChasterLeiTwin	CharicePolice	http://a0.twimg.com/profile_images/2826486440/9416a2b0b8ef8d2fb2d9e5f3b65fa2dd_normal.jpeg
272564816642732032	RT @hockeynight: Watch on demand with #HNIC #YourPick: 1976 - Soviet Red Army vs. Philadelphia Flyers http://t.co/tXv7ohxT #CBCSports #NHL	2012-11-24 23:58:10	197074546	tfcbccgy	Tracy Fuller	http://a0.twimg.com/profile_images/2349461400/5t9jcckftdsnmk7yktgn_normal.jpeg
272564927661760513	If you didn't watch it on Thursday “@NorwestPassage: The Norse: An Arctic Mystery | CBC | The Nature of Things | http://t.co/5TOZFeTJ”	2012-11-24 23:58:37	113657841	PolarHorizons	France Rivet	http://a0.twimg.com/profile_images/2790375883/1438a5a9ce4fb3c6db7ecb430ec8c90f_normal.jpeg
272564935496708096	RT @doara_doukatu: ( ^o^) サンドラの時間だ！（ ˘⊖˘）。o(あれ？いくらチャンネルを変えてもやってないぞ？)|CBC| ┗(☋｀ )┓三( ◠‿◠ )☛ 東海圏のみの放送です。▂▅▇█▓▒░(’ω’)░▒▓█▇▅▂ うわああああ ...	2012-11-24 23:58:39	536222792	mikurun20	Miku☆彡	http://a0.twimg.com/profile_images/2024199549/image_normal.jpg
272564993269059584	تم وقف باسم يوسف عن بث برنامجه على CBC نظرا لأهانة كل من يعمل بالقناه والسب والقظف واهانة لميس الحديدى بالرداحه... http://t.co/NOSCeT9d	2012-11-24 23:58:53	84966465	Sherif_Hefni	sherif hefny	http://a0.twimg.com/profile_images/1718790999/312158_247439065309908_100001314498058_611077_2105592445_n_normal.jpg
272565081202638848	تم وقف باسم يوسف عن بث برنامجه على CBC نظرا لأهانة كل من يعمل بالقناه والسب والقظف واهانة لميس الحديدى بالرداحه... http://t.co/nmErTxmG	2012-11-24 23:59:14	340011342	SpokeQuietly	Spoke Quietly	http://a0.twimg.com/profile_images/1592552116/av-2300_1__normal.jpg
